cliente,tipo_cliente,tipo_tarea,prioridad,texto_tarea
Cliente_5,Crecer,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_14,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_26,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_26,Crecer,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_20,Crecer,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_10,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_5,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_16,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_8,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_12,Crecer,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_11,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_17,Crecer,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_18,Neutro,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_2,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_5,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_33,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_11,Retención,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_37,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_33,Crecer,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_31,Retención,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_3,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_16,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_5,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_4,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_5,Neutro,Requested change,Baja,"El cliente solicitó un cambio específico. No es prioritario, puede esperar unos días."
Cliente_20,Retención,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_13,Crecer,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_16,Retención,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_13,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_27,Crecer,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_1,Neutro,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_25,Neutro,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_34,Neutro,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_4,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_6,Crecer,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_34,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_6,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_26,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_9,Crecer,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_26,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_18,Crecer,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_38,Crecer,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_30,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_14,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_8,Crecer,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_39,Crecer,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_16,Neutro,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_20,Crecer,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_26,Neutro,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_7,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_4,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_26,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_17,Neutro,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_5,Crecer,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_6,Neutro,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_30,Crecer,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_26,Retención,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_12,Retención,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_29,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_40,Crecer,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_36,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_9,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_35,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_23,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_37,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_2,Retención,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_18,Crecer,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_38,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_16,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_15,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_12,Crecer,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_23,Neutro,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_23,Neutro,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_13,Neutro,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_12,Retención,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_39,Crecer,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_40,Crecer,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_12,Neutro,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_10,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_34,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_26,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_9,Neutro,New item,Baja,"Se necesita crear un nuevo recurso desde cero. No es prioritario, puede esperar unos días."
Cliente_32,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_36,Retención,Requested change,Alta,"El cliente solicitó un cambio específico. Por favor, dale prioridad a esto."
Cliente_38,Neutro,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_19,Crecer,Copy revision,Baja,"Revisar y corregir el texto del cliente. No es prioritario, puede esperar unos días."
Cliente_37,Retención,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_21,Neutro,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_7,Neutro,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_5,Crecer,Requested change,Urgente,El cliente solicitó un cambio específico. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_6,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_17,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_7,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_27,Neutro,New item,Normal,Se necesita crear un nuevo recurso desde cero. Se puede hacer durante la semana.
Cliente_25,Retención,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_31,Neutro,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_5,Neutro,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_21,Crecer,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_11,Neutro,Design issue,Baja,"Hay un problema con el diseño que debe resolverse. No es prioritario, puede esperar unos días."
Cliente_36,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_40,Neutro,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_11,Retención,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_7,Retención,Design issue,Alta,"Hay un problema con el diseño que debe resolverse. Por favor, dale prioridad a esto."
Cliente_36,Neutro,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_20,Crecer,Copy revision,Normal,Revisar y corregir el texto del cliente. Se puede hacer durante la semana.
Cliente_36,Neutro,Design issue,Urgente,Hay un problema con el diseño que debe resolverse. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_1,Retención,Requested change,Normal,El cliente solicitó un cambio específico. Se puede hacer durante la semana.
Cliente_39,Retención,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_11,Retención,Copy revision,Alta,"Revisar y corregir el texto del cliente. Por favor, dale prioridad a esto."
Cliente_8,Retención,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_17,Crecer,New item,Alta,"Se necesita crear un nuevo recurso desde cero. Por favor, dale prioridad a esto."
Cliente_25,Retención,New item,Urgente,Se necesita crear un nuevo recurso desde cero. Esto es muy urgente. Necesitamos resolverlo hoy.
Cliente_29,Retención,Design issue,Normal,Hay un problema con el diseño que debe resolverse. Se puede hacer durante la semana.
Cliente_37,Crecer,Copy revision,Urgente,Revisar y corregir el texto del cliente. Esto es muy urgente. Necesitamos resolverlo hoy.
